fans,lights,fridge,tv,ac,water_heater,washing_machine,microwave,num_family_members,house_size,num_rooms,voltage,electricity_bill
1,11,1,1,1,1,0,1,4,1818,8,233.9841150746176,5609.315193686871
3,10,2,1,1,0,0,1,2,1968,9,234.68900792277267,4704.253783267725
3,8,1,1,1,0,1,0,5,856,1,232.12787559972708,4363.163160599651
4,13,1,1,0,0,0,0,4,3841,3,239.90406422517538,1636.1234154055091
2,6,2,0,1,0,1,0,2,575,9,229.61960716214637,4345.236860088777
3,4,1,1,1,0,0,1,4,1659,1,210.25378263616662,4010.5790269910494
5,8,2,1,1,0,1,0,5,1992,3,231.98056985435133,4773.871789579522
3,8,1,2,0,0,1,1,4,2244,2,237.37029717731806,1820.6116822952793
5,10,1,1,1,0,0,0,5,1816,7,242.58570823909744,4393.983370233206
4,9,1,0,1,1,0,1,2,360,1,241.3195497470372,5612.7230213948105
2,10,1,1,0,0,0,1,5,3692,4,231.10526352980517,1496.771306423063
1,7,1,0,0,1,0,1,1,2066,9,233.52232886013599,2501.5449864668053
0,6,1,0,0,1,0,0,5,3631,1,235.39611852921942,2274.3216821814276
1,9,1,1,0,1,0,1,7,3437,5,236.22144972360238,2732.1112707333227
4,10,0,1,1,0,0,1,7,488,1,235.17008412912023,4102.442823149258
4,9,1,1,1,0,1,0,4,1318,8,248.5926347790768,4553.722649684678
4,13,1,1,0,1,0,0,2,348,2,240.82674617968766,3079.070743357811
3,7,1,1,1,0,0,0,4,423,5,233.95515261682735,4069.1701118385495
5,13,1,1,1,0,1,0,5,3798,7,230.19663311594658,4840.624388264424
1,7,1,1,0,0,0,0,5,976,1,234.48909321757677,1169.043380933354
3,11,0,2,1,1,0,0,6,3027,7,244.3567919752906,5564.964477641157
2,7,1,0,0,0,0,0,4,3872,2,224.42322549349487,1079.4440969473533
5,14,2,1,1,0,0,0,2,407,6,240.40227423313047,4872.172541386035
3,12,1,1,1,0,0,1,1,986,9,248.84259028982376,4437.628171489697
3,13,1,1,0,1,0,1,6,3205,9,227.98646425970554,3110.705490799447
3,9,1,2,1,0,1,1,4,3790,7,230.55794436110335,4776.651800902341
2,12,1,0,0,0,0,0,2,2368,4,217.57939199654075,1380.0118969887042
8,9,1,1,1,1,1,0,7,2313,9,245.32462713447308,6247.526053030721
3,14,1,1,0,0,0,0,4,1774,1,248.61672417476177,1628.264871567093
3,4,1,1,1,0,1,1,6,3683,9,233.28092635301124,4317.925094138893
3,9,1,1,0,0,1,0,5,1426,6,232.11724854555845,1654.1135505109726
3,11,1,1,1,0,1,1,6,2210,1,230.99329055159998,4648.0358712975385
3,7,1,0,0,0,0,1,4,2248,1,220.5441849942482,1306.0187812166957
3,11,1,1,0,1,1,1,4,3665,3,234.56751358446687,3317.0191482226555
7,4,1,1,1,0,0,0,3,2450,2,228.0411817121414,4177.799678539451
2,5,1,1,0,1,0,0,3,2503,7,234.90980675237,2489.835989101181
2,14,0,1,2,0,0,0,6,1726,5,238.03667408159643,6895.456775150916
3,8,2,0,0,1,0,0,7,1999,1,219.32591580460056,2908.678679272062
3,8,1,1,0,1,0,1,7,2162,5,230.66550728389157,2850.370940985154
5,8,1,1,2,0,1,1,5,691,3,232.77720779151875,7463.3524482283465
3,17,2,1,0,0,1,0,2,2328,3,243.04086442181276,2390.659614520543
3,6,1,2,0,0,0,1,3,1983,4,219.02563182825529,1502.2190845643443
3,13,2,1,1,0,0,0,6,2950,1,224.50943482912595,4699.564784682235
5,4,1,1,0,1,0,0,6,2638,2,222.18720599363292,2667.890477336088
3,11,1,1,1,0,0,0,7,1252,6,244.6195210580583,4299.371102218189
3,9,1,1,1,0,0,1,1,2812,5,228.14663484249743,4277.217914937833
4,13,2,1,1,1,0,0,7,2433,6,245.05554178638448,6173.335111156385
4,9,2,1,0,1,1,0,5,2135,6,245.97911266390935,3451.987248571838
0,12,1,1,0,0,1,0,7,1133,7,217.50873991876972,1625.9035382917516
4,15,1,1,1,0,1,0,1,1412,8,250.0,4772.667377358465
3,9,1,1,1,0,0,0,3,3406,3,243.0553545110426,4171.919230754186
1,14,1,2,0,0,0,0,4,3639,5,232.13915887906103,1746.5988461957768
4,8,1,1,1,1,0,1,5,3081,3,236.2436920816887,5669.813612556342
3,5,1,2,1,1,0,1,5,2576,6,237.92794705235417,5565.96414816418
4,15,1,1,1,0,1,1,5,2834,5,224.68923422291428,4959.615173545123
3,9,1,0,0,1,0,0,4,2637,8,222.85778585902116,2652.4028862677524
1,13,0,1,0,0,1,0,4,2386,1,225.27190381913772,1440.1732299463724
2,14,1,1,0,1,0,0,6,949,5,242.60211488270906,2978.077840544376
4,12,1,1,0,0,0,0,4,1441,2,223.7915605206883,1650.7606783984481
4,15,1,0,0,0,0,0,2,502,2,220.20569634568378,1596.5047623659748
2,11,0,1,0,1,0,0,1,525,6,228.27054776748938,2584.517432361598
3,5,1,2,0,1,0,0,6,2029,7,243.56353081674243,2675.7172926186663
1,8,2,1,0,1,1,0,5,3387,5,235.73536135464934,3155.6569243787635
3,11,1,1,0,0,0,1,2,1971,3,242.31155708148293,1660.581049950269
3,7,1,2,0,0,1,0,4,2788,4,238.32241578115935,1652.5498175409546
5,11,1,1,1,0,1,0,1,3863,8,236.1391148236053,4723.861038451917
2,11,1,1,0,0,0,0,5,3136,8,244.3305484918834,1435.9062606019147
4,11,1,1,0,0,0,1,2,1835,1,235.2619297790124,1655.884994499769
2,13,2,2,0,1,0,1,2,2604,6,243.6597987909859,3458.443686994555
3,13,1,1,0,0,1,0,1,1559,9,240.76125528796507,1954.1308722945073
2,13,1,1,0,0,0,0,1,1650,4,225.73537316958425,1568.5723661165212
3,10,1,1,0,0,0,0,7,3233,4,226.35567602516977,1426.7948831102271
3,16,0,1,1,0,0,0,6,555,8,242.10006916310863,4248.357053161696
1,10,1,1,1,1,1,0,1,2681,8,241.20239912134866,5716.44846236044
3,13,1,1,0,0,1,0,7,3888,7,227.5379620559296,1877.5513639386227
6,8,1,2,0,0,0,0,5,3841,4,234.59916053038455,1681.967038729649
1,7,1,1,1,0,0,0,6,358,4,224.83015068563844,3926.5812814155906
3,9,1,1,0,0,1,0,6,1703,5,244.5195105254819,1632.897736430569
3,6,1,1,0,1,0,0,1,856,2,222.15441093031237,2627.9354177011014
2,9,1,0,1,1,0,1,6,2014,4,246.88945484867517,5488.591313398714
3,7,2,1,0,0,0,0,6,2867,8,229.57677792967698,1556.6707182388216
2,5,1,1,1,0,0,0,3,1948,9,224.3474906244707,3870.0481379824023
0,6,1,1,2,0,0,0,2,1592,8,229.30718573114157,6610.710623363322
1,12,1,1,0,0,0,0,7,3139,7,237.09717762177297,1351.2710790942951
3,15,1,1,0,0,0,0,5,1838,1,231.08988761129558,1731.3190050823928
2,5,1,1,0,0,1,0,7,1062,8,232.6725100372297,1360.4427807428654
2,10,1,1,0,0,1,1,1,594,3,219.20465306237634,1751.6960294274973
1,10,1,0,0,0,0,0,2,1006,9,221.84596761468148,1160.9469201623845
7,11,1,1,0,1,1,1,1,1104,5,235.1686946146172,3591.491848103526
2,12,2,0,1,1,1,1,6,1130,7,245.0357031666724,6217.460803141758
5,16,1,1,0,1,1,0,1,314,3,242.9805950939897,3569.712938793381
3,10,1,1,1,1,0,1,2,2770,2,228.34622652269908,5757.454469633694
0,9,1,1,1,1,1,0,3,1471,4,231.82339953148016,5632.52210479352
3,5,1,0,0,0,0,1,5,3736,5,229.85260886143755,1129.7800405185435
3,7,1,0,0,0,0,0,2,1707,2,223.05200442372765,1126.8848846280457
3,11,1,2,1,0,1,0,6,2678,7,233.87241750645097,4658.078529714434
3,11,1,1,1,0,1,0,5,1805,7,220.0062545063853,4556.6090738186995
4,9,1,1,0,0,0,0,4,960,6,241.21837992849257,1447.6312688360813
1,8,1,2,1,0,0,0,2,2816,2,229.69123649435522,4128.905900506556
0,11,1,1,1,1,1,0,3,3360,4,242.7664560333428,5818.857411686139
2,12,2,1,0,0,0,0,2,467,2,244.16343529162282,1750.9182454463094
4,18,1,1,2,1,1,1,1,2406,8,249.48605683578867,9288.764439147655
3,7,1,1,0,0,1,0,7,1304,2,231.01466107984584,1510.6563068053415
4,14,1,1,0,0,0,0,5,632,7,225.74860789625015,1753.71955872212
3,11,1,1,0,1,0,0,6,3667,8,229.19772570508238,2887.4249562415866
2,11,1,1,0,0,1,0,7,1812,2,219.08211574040087,1719.8378767436968
4,9,1,1,1,0,0,0,6,2712,7,232.05194565869033,4223.786462092038
2,10,1,0,0,0,0,0,5,1517,5,217.774963820268,1248.1571275445656
2,7,1,1,0,1,0,1,4,2398,5,227.95600462937674,2679.459020435179
4,7,1,0,1,1,1,0,4,2143,4,238.21573313504004,5726.80891135986
5,10,1,0,0,0,0,1,2,1773,5,235.53052051477232,1563.8230148894907
2,15,1,1,1,1,0,1,1,1154,8,229.9268304663524,5973.147104576097
3,10,1,2,1,1,1,0,2,418,5,230.4344974320111,6101.420937319605
4,13,1,1,1,0,0,0,2,1478,8,244.2739211599751,4496.504929800343
3,7,1,1,0,0,0,0,4,2155,9,221.00276468449286,1209.3859455911906
0,12,1,1,1,0,0,0,3,2243,4,247.6472554188511,4134.648579044191
1,15,2,1,1,0,1,0,4,3313,7,230.13085506555603,4982.568513871018
3,12,1,1,1,0,0,0,5,3106,5,233.25301276979545,4386.908523173495
3,8,1,1,0,0,1,0,1,1572,9,226.45338743363533,1576.293552967411
3,11,1,2,0,0,0,0,1,3906,6,236.19761702028248,1638.5919249046397
1,8,2,2,1,0,1,0,6,1767,4,230.80640466605595,4701.737001180879
7,12,1,1,1,1,1,1,3,1219,4,241.44296231053445,6402.609639702487
3,7,1,0,0,0,1,1,7,2122,3,222.18389228654817,1528.573935840936
2,14,1,1,1,1,0,0,2,1685,1,245.72717413408054,5788.213966952661
2,7,1,2,1,0,0,1,5,2558,5,226.55423995209813,4269.816953227409
1,11,1,2,0,0,0,0,5,1715,2,232.14728072408772,1525.8076795022798
4,8,1,1,1,0,1,0,3,2249,2,235.80742938518327,4462.609910445749
1,5,1,1,1,0,1,0,3,3586,9,242.82662265182094,4042.9429083689884
5,8,1,0,0,1,1,1,7,736,3,228.2224098974349,3109.3340509096433
5,11,1,0,0,0,0,1,1,608,6,229.57440298246473,1603.337989122254
2,8,2,0,0,0,0,1,6,2711,7,232.296999432778,1452.5149247207453
2,7,1,2,2,0,0,1,3,1018,2,245.87081709432476,7106.886322581564
3,7,2,1,0,0,0,1,3,2022,1,250.0,1654.377840089318
4,9,1,0,1,0,0,1,1,3733,8,229.6057109146242,4293.442727913387
4,9,1,1,0,1,1,0,5,1963,1,237.67731648989863,3143.7800997990817
7,11,1,1,0,0,1,1,7,3292,2,237.3909952554744,2134.702031158533
3,12,2,0,1,0,1,0,7,2465,8,230.46814604670507,4767.872296136222
5,5,1,1,0,1,0,0,6,1196,5,232.4523186291511,2701.177675070683
3,6,1,0,0,0,1,0,4,2125,6,232.95153584333622,1365.1140371641575
3,9,1,1,0,0,0,0,7,3813,3,235.08724153565356,1364.9464690092004
6,9,1,1,1,0,1,0,2,1807,4,245.8023534810477,4676.458692901961
4,9,1,1,0,0,0,1,2,2745,8,225.0230877295839,1533.164301869872
6,13,1,1,1,1,0,1,1,3078,8,243.9443850485629,6150.938285334917
0,10,1,0,0,1,1,0,7,3664,6,236.41389092337448,2741.6260998808852
3,18,1,1,0,1,0,0,4,959,4,238.18347947732266,3302.7978842315047
3,17,1,1,0,1,1,1,3,2219,1,250.0,3664.161366592596
4,9,1,0,1,1,0,0,3,3997,3,223.33766494178445,5554.361459163947
1,17,2,0,1,0,0,0,7,3579,2,239.45638570712768,4633.70550874179
1,16,0,1,0,0,0,0,7,453,3,230.54573756923395,1288.342567919122
1,9,1,1,2,0,0,1,2,2210,9,228.8236358551566,6937.029188256318
5,9,0,1,1,1,0,1,2,2581,2,246.24262928470174,5575.88818422151
3,11,0,1,1,0,0,1,2,3418,4,226.06761123686408,4109.592914698086
1,8,1,1,0,0,1,0,7,3568,2,238.41341695655376,1504.3130691741392
1,9,2,1,1,0,0,0,7,3199,3,246.98197386278073,4342.79533443083
2,8,2,1,0,0,0,0,3,1188,3,237.0487087540721,1524.1572759915102
5,10,1,1,0,0,0,1,7,1920,4,242.79519323721306,1658.212704951603
2,8,1,1,0,0,1,0,5,1511,8,217.88441243355814,1509.9371140010917
3,5,1,1,2,0,1,1,1,411,8,250.0,7150.971452407081
0,11,1,1,2,1,0,1,7,2013,8,250.0,8404.704644168482
2,10,0,0,0,0,0,0,5,1627,4,239.14556132310392,974.7840154198911
3,11,1,1,2,1,0,1,3,367,9,230.40310071607215,8571.139611915884
1,6,1,0,1,0,1,1,4,1498,9,227.669305475157,4110.1803276001265
4,17,1,1,0,1,1,0,1,3550,5,250.0,3575.1533783241284
2,14,1,1,1,0,0,0,2,2959,5,228.79988680784138,4459.26274065986
3,15,1,1,1,0,0,0,2,3601,3,224.74782467673612,4530.794002751049
1,7,1,1,0,0,1,0,6,2418,5,236.44482626375301,1426.344281895973
3,9,1,1,1,0,0,1,7,3813,5,232.40102433856805,4330.685177877416
3,8,1,1,0,1,1,1,1,3750,1,237.64687710710908,3205.2374148541
5,7,1,0,1,0,0,0,6,2469,1,233.05444936884894,4085.593937543027
2,9,1,1,1,0,0,0,6,3898,7,213.73423675836608,4079.2100494820766
6,17,1,0,0,1,0,0,3,2332,3,236.3874191805815,3330.2417221024566
3,14,1,1,0,1,0,0,4,2348,8,237.7129893866483,3057.5974107136585
5,9,1,2,0,1,0,1,3,1582,3,244.52773581596003,3155.763946410263
4,9,2,1,0,0,0,1,1,3657,2,230.02710928839306,1905.0122639947576
5,9,1,1,0,1,0,0,7,2325,7,231.91086709188494,2927.2877698304897
5,13,2,0,0,0,0,0,4,3940,5,232.80938060213592,1885.6640110666315
4,12,1,0,0,0,0,0,5,1786,7,222.20802511737747,1564.9742990741117
0,11,1,1,0,0,0,0,3,2342,7,229.72420750537322,1273.8093611515267
4,8,1,1,0,1,1,0,5,1553,9,237.65284151087212,3051.677673955155
2,13,1,1,1,0,1,1,5,737,1,224.64953207018306,4720.359708756392
2,16,1,1,1,1,1,1,2,1789,6,237.8729270814547,6312.002674669875
2,11,1,1,0,0,0,1,2,580,3,236.50918127843914,1447.625362648505
5,5,1,0,1,0,0,1,5,2534,4,226.21804466134384,4070.1737829529748
0,11,1,1,0,0,1,0,5,2326,8,225.2246868944565,1541.560710835412
2,12,1,2,0,0,1,0,5,2049,6,235.29763100211247,1941.4765453689515
2,10,1,0,0,0,0,0,7,1979,4,236.78932636015406,1240.226530318438
2,11,1,0,1,0,0,0,6,843,5,239.78637462677185,4120.090136993368
2,11,0,1,0,1,0,0,6,1430,3,223.94760285206945,2563.7996572743505
1,8,1,1,0,0,0,0,5,867,4,227.55243351615326,1210.7499805846226
2,3,1,1,0,0,1,0,4,2617,8,225.6817752712908,1265.8471731743239
2,7,1,1,0,1,0,0,5,1298,9,231.86827544982293,2658.057804201875
4,5,1,0,1,0,0,0,2,2908,9,225.48643056248108,3901.3962220798894
3,9,1,1,0,0,1,0,5,1183,1,239.19832006406486,1689.1859972009388
4,9,1,1,0,1,0,1,5,1128,7,250.0,2959.6054498445933
2,8,1,1,1,1,0,1,4,932,9,235.46470889423315,5538.23192393537
4,6,2,0,2,1,1,0,4,2936,1,243.92583410077563,8749.077923309236
4,8,1,1,1,1,0,0,3,1671,2,233.23710474815107,5553.885385858267
1,9,1,0,0,0,1,1,5,1964,9,229.08005083992833,1517.9910046634648
2,10,1,1,0,1,0,0,2,510,3,228.39113099762253,2732.70813998961
3,11,1,0,1,0,0,0,4,3393,2,232.14121304411455,4191.464226908627
3,5,1,1,1,0,0,0,5,1277,4,247.94039952124612,3948.0548174929113
6,10,1,0,0,1,0,1,6,2028,3,240.7104427153682,2977.8485032328394
2,10,1,0,0,0,0,1,2,1901,4,242.2562334186964,1382.8517489638368
5,15,1,0,0,0,0,0,7,3616,3,236.30199731611134,1712.2664760232913
1,11,0,0,0,1,1,1,3,2824,6,208.3059468287976,2706.5791933761516
3,11,1,0,0,0,1,1,4,2931,1,235.57467475425875,1751.1111123821925
5,6,2,1,0,1,1,0,4,1690,6,229.52381135144952,3344.922988789867
4,12,1,1,0,1,0,0,2,3984,8,233.10158931603976,3012.745403872382
5,9,1,2,0,0,1,0,7,3314,5,234.20829736090894,1919.6665157223879
1,7,2,1,2,0,0,0,2,2945,9,250.0,7014.993983337037
7,8,1,1,1,1,1,0,5,3022,6,250.0,6051.975741640393
2,10,0,1,1,0,0,1,3,2603,5,231.8993123135073,4025.235776161703
1,10,1,1,1,0,1,0,1,936,1,229.5497380080566,4379.502330966441
6,8,1,0,1,0,0,0,1,890,8,220.45543032243307,4199.832757998278
2,13,1,1,1,0,0,0,2,1322,5,245.0874244249415,4308.148508952888
6,14,2,1,1,1,1,0,5,2254,6,240.73932016879365,6582.99727773318
3,4,0,1,0,0,1,0,3,3548,1,228.8939718922517,1079.0229060427864
2,9,0,1,1,0,0,0,4,2210,5,237.49609770145622,3818.5491559578595
1,18,1,1,0,0,0,0,1,1409,7,227.43367480495476,1729.382776231661
0,12,1,1,2,0,0,0,1,3523,3,234.83954194248005,6997.498622084901
6,5,1,2,1,0,0,0,6,1443,6,223.60579817105483,4311.9055622331
3,12,2,1,0,1,0,0,5,3117,7,237.38451605177042,3255.7993599600964
2,10,1,1,0,0,0,0,2,1496,7,232.6070969260514,1335.912924662251
2,10,1,2,0,0,0,0,3,2066,7,238.85022345912802,1430.3710335055216
2,10,1,0,0,1,0,1,6,401,6,236.7319937599566,2657.1303151044967
3,4,1,1,0,0,1,0,7,3108,9,224.80308131865388,1372.2118684147829
3,9,1,1,0,0,1,0,4,3005,7,218.5249375767591,1656.641656025471
5,8,1,1,0,0,0,0,7,861,7,231.33289863368572,1481.2010506884194
0,13,1,1,0,1,0,1,2,3398,8,215.97695465885903,2869.3794195905593
2,11,1,1,1,0,1,0,5,1368,2,248.71805643276477,4496.903213719782
2,10,1,0,1,0,1,1,2,1966,6,225.88016419234327,4362.158823531303
6,12,1,1,1,0,0,0,4,1243,6,239.62524965918382,4528.524608134918
4,11,1,1,1,0,1,0,1,1225,8,250.0,4609.522919346213
4,4,2,1,0,0,1,0,6,659,9,233.61918179343917,1796.6603306605753
2,7,1,2,0,1,1,0,1,2029,1,236.1231992609755,3043.42941849481
3,14,1,1,1,1,0,0,1,326,5,240.01490629832912,5795.467825241062
4,10,0,1,0,0,0,0,5,556,5,231.79691138213596,1218.7447126188126
3,8,1,1,0,0,0,1,4,2361,6,234.71968397105155,1394.169832348046
2,2,1,1,1,1,0,0,7,886,4,245.4725046474552,5173.767736901194
0,14,1,0,0,0,0,0,4,1287,9,210.83203693780035,1271.413423047409
6,10,1,2,1,1,1,0,3,2108,4,240.5074960776849,6285.75501718702
0,11,1,0,2,0,0,0,3,3145,5,242.19451273654755,6759.747668474746
3,11,1,1,0,0,0,0,3,3129,5,224.4997711752231,1497.672953317275
1,11,1,1,1,1,1,1,4,432,8,240.00779320827996,5953.536679900027
4,11,1,1,0,0,0,0,6,1844,7,221.49325197687665,1568.4360582577685
4,11,1,2,0,0,0,1,6,533,6,238.21801069789262,1856.5649747071386
6,9,1,1,0,0,0,0,5,2259,6,240.35724394560447,1583.3612942273292
3,11,0,1,0,0,1,0,6,3103,4,230.80227185451898,1463.0105869592007
1,8,1,1,2,1,1,1,6,2530,7,250.0,8565.217903718381
7,17,1,1,1,0,1,0,2,2862,5,249.9096921106613,5192.506947398971
2,12,1,1,0,0,1,0,2,1849,3,215.41283031856995,1743.0896295009854
1,9,1,2,0,1,1,0,4,742,8,237.27679514944342,3077.01433268413
4,17,1,1,0,1,0,0,7,2042,5,237.55953229922352,3355.6866229064967
2,12,1,0,1,0,1,1,7,3727,4,232.74787908859784,4501.379261959203
2,13,0,1,0,1,1,0,5,1440,6,250.0,2944.692683897326
1,7,2,1,0,0,0,0,6,1287,7,223.52357125833095,1429.4560496644988
2,10,1,0,0,0,0,1,1,2594,4,226.4293731830732,1375.2616485474518
4,16,1,1,1,0,1,0,6,3708,5,236.13734378653126,4946.141502185712
5,8,2,1,0,0,1,0,5,2733,6,237.76273125042883,2063.6095271613726
1,13,2,0,0,0,0,0,4,3362,9,226.74354469707606,1552.8688683818586
3,16,1,1,0,1,0,1,4,2198,4,240.59214732129894,3276.758439075207
0,12,1,2,0,1,1,1,1,2626,6,225.56296725388825,3236.022386861577
2,9,1,1,0,0,0,0,1,3296,5,232.87420732839433,1361.5212130959853
6,10,1,0,1,1,0,1,3,1005,8,237.96195292527125,5772.1872746707595
2,8,0,1,0,0,1,0,7,1745,7,216.5355924391323,1276.062152001829
5,5,1,0,1,1,1,0,7,3380,1,232.92009712876478,5641.694831387249
6,13,1,1,0,0,1,0,5,1812,5,236.22681181673235,2111.6355628587066
6,13,1,1,0,1,1,0,3,864,8,232.81208969538537,3527.6646544155797
2,7,1,2,0,0,0,1,3,1582,8,238.9092456193063,1436.287190080943
2,13,1,0,0,1,0,1,1,896,9,236.5411823414847,2864.1619396091446
4,8,0,0,0,0,0,0,1,2213,2,224.21398577220526,978.9840807530524
3,9,1,1,1,0,0,1,1,2047,9,246.4326716049147,4227.38766726878
6,7,1,1,1,0,0,0,5,3232,2,234.66718379864065,4333.147448946265
6,11,1,1,0,0,0,0,2,3995,3,231.03394919448363,1687.945702377461
2,10,2,1,0,0,0,0,2,2654,1,233.77951542320642,1655.8535216792236
3,9,1,1,1,0,0,0,3,3450,6,237.22844775530422,4223.819303036012
2,6,1,1,1,0,1,1,4,2721,5,234.30675170355326,4355.83767914686
3,6,1,1,0,0,1,0,1,2943,5,230.86534337070512,1522.2399456672033
4,15,1,1,1,0,0,0,2,2333,5,242.94892868743239,4565.885317558117
4,16,0,1,0,1,1,0,2,1926,6,237.78546526224767,3241.659188712587
6,12,1,1,0,1,1,0,7,3460,7,233.41063569276363,3492.6144823005175
2,14,2,1,0,1,0,1,3,442,4,243.62351029855728,3424.7416375886974
5,11,1,1,1,0,0,0,5,1755,9,243.17543683604165,4436.786190847345
3,7,0,2,1,0,1,1,3,2402,6,220.66534663883695,4296.098780586156
3,7,1,1,1,0,0,0,5,2776,5,227.74813211600267,4084.5303610526253
4,14,1,0,0,0,0,0,5,576,1,228.73198162319605,1565.5257534779741
1,14,1,1,0,0,0,1,7,371,2,213.72065155691325,1638.190795583334
3,11,0,1,1,0,0,0,4,2573,9,230.45181093134477,3988.8031598696766
1,12,0,1,1,0,1,1,7,2144,9,241.91888569318493,4348.874500392461
4,11,1,1,0,0,0,1,2,1782,3,236.19949933268637,1654.6539640413232
4,14,1,0,0,0,0,1,5,3858,7,244.78965042645586,1738.2357013393591
3,13,1,0,0,1,1,0,1,1667,5,233.74184269890006,3157.8751900138127
3,8,1,0,0,1,0,0,2,1613,7,216.44620955818965,2603.630599038067
3,8,1,1,1,1,0,0,4,3422,9,226.72768597655033,5608.954820285665
5,6,1,1,0,0,0,0,1,3008,1,224.83198428227598,1361.6486130878955
4,12,1,1,1,1,1,0,7,3961,2,238.20857973973764,6169.686703207664
3,6,1,1,0,0,0,0,3,1595,3,219.80345723395035,1168.3123103158232
0,10,1,1,1,0,0,0,3,3260,9,232.1375882623291,4049.0941860812786
6,10,1,1,1,0,1,0,7,1300,2,231.5405703862277,4691.095891619438
1,12,1,1,0,1,1,0,1,1302,6,249.1036879891285,3170.2185937956974
4,9,1,1,0,0,1,0,3,2951,3,234.1535371517967,1724.4912611007169
3,8,1,1,0,0,0,0,1,1576,6,230.21757954424524,1370.8432605586654
6,13,1,0,1,0,0,0,2,3346,9,231.91207465433533,4459.992079068871
2,7,1,1,0,1,0,0,4,2162,4,224.15484768986258,2608.7529821700527
4,10,1,1,0,1,0,0,6,1582,2,230.3794077073083,2919.5029661921913
4,2,1,1,0,0,0,1,7,970,6,225.67899459390566,1133.1350243016573
2,8,1,2,0,1,0,0,1,1479,8,236.3785100528063,2785.557399776955
0,18,1,0,2,0,0,0,5,683,7,236.32755164326417,7182.24065161004
0,5,0,1,0,0,0,0,2,3197,9,213.00981915404046,628.0726960493222
2,5,0,1,1,1,0,0,1,2178,2,233.02955367041554,4976.4167773373665
2,15,1,1,0,0,0,1,7,539,2,226.60363564742988,1766.6014342098256
5,9,1,1,0,0,0,1,3,2944,8,229.8905860058955,1657.3189106399288
3,12,1,0,1,0,0,0,7,3463,6,237.81799670866855,4211.448134901295
2,5,1,2,0,0,1,1,6,2427,4,239.90990486847573,1593.7174671982004
5,11,1,1,1,1,0,0,7,3611,4,243.92390370030714,5862.72502544052
1,8,1,1,1,0,0,1,2,762,3,244.23364742538047,4063.554033997649
1,17,2,1,1,0,1,1,7,438,6,233.94670751506717,5143.688270419304
3,12,1,1,1,1,0,0,4,2983,2,244.97276570422542,5773.354985002933
1,8,1,1,0,0,1,0,7,1042,7,237.59025525262985,1459.6435010893315
3,4,1,1,1,0,0,1,3,1480,6,235.05942339438562,3971.2257147658115
2,7,2,1,1,1,1,0,1,1788,6,235.8781082416418,5968.729356338612
3,13,0,1,0,1,0,1,3,573,4,225.0323140084468,2873.317101396277
3,12,1,1,1,0,0,0,7,3778,4,227.68065824751795,4339.22497396288
3,7,1,1,0,1,1,0,1,3633,6,247.33485298505093,2920.3320692818083
2,8,1,1,0,0,1,1,3,1014,1,236.0511066910158,1622.414593358824
1,6,1,1,0,0,0,0,1,3802,3,224.81478440794984,1086.58184567322
2,6,1,2,0,0,0,0,5,1310,3,222.15240979576282,1302.1979410410543
3,21,0,1,0,0,1,1,4,2754,2,242.14363879763164,2147.337285896942
6,12,1,1,1,0,0,1,6,1278,7,250.0,4689.271661722658
2,12,1,1,0,0,0,0,3,1280,2,233.82677112410343,1511.0017690485624
4,12,1,1,1,0,1,0,1,2190,3,238.62839614409404,4757.771479251699
3,10,1,1,0,0,1,0,3,885,1,233.71889988308664,1734.3169874933499
4,14,1,1,0,1,1,1,2,597,4,227.638480623679,3516.2644862110874
2,9,1,1,1,0,0,0,1,479,9,224.4488289591231,4090.2909548999096
2,13,1,0,1,1,1,0,4,2229,7,239.8544356501309,5860.356734485116
4,9,1,0,0,0,1,1,1,2968,2,224.96341395659968,1728.0205208362588
1,10,1,1,2,0,1,0,3,3521,3,235.72704871808625,7166.2918867518365
4,7,2,0,1,0,0,0,5,1491,6,241.05613697115157,4253.690091784212
2,14,2,1,0,0,0,0,6,2439,2,227.86394142545436,1888.6099776001859
4,14,0,2,0,0,0,0,6,441,2,244.65499099399239,1598.274478687546
4,6,1,0,1,1,1,0,7,3295,4,226.5247820493767,5581.6303004501
3,9,1,1,0,0,0,1,6,1964,1,226.24092183149156,1499.672564857052
3,12,2,1,0,0,0,0,4,2849,2,221.72760595464072,1821.2377380614923
3,10,1,1,0,1,1,0,5,3682,7,250.0,3094.66029842726
3,15,1,1,0,0,0,0,1,928,3,216.61493072786274,1710.9962016917113
3,15,1,1,0,0,1,1,4,3208,1,231.7248896769788,2095.7277220858805
5,9,1,0,0,0,1,0,4,2325,2,226.3336550969883,1679.5153488740968
3,11,1,2,0,1,0,0,4,3135,3,228.6078374822159,3006.627861426418
2,11,1,2,0,1,1,0,2,2080,3,226.68337966276212,3228.011260190126
3,8,1,1,1,0,0,1,3,2143,1,225.73863936142686,4218.677427223347
1,7,2,1,0,0,0,0,5,2219,9,225.4671778938133,1395.7229546026715
7,10,2,1,0,0,1,0,7,3074,1,249.92230036771136,2301.299612071878
3,10,1,0,0,0,0,0,6,3178,9,244.1832223426177,1269.8718613067902
3,11,1,1,0,0,0,0,6,3354,4,239.59803914611976,1515.9213247338412
3,9,1,1,1,0,0,0,7,1082,3,235.2703841399437,4226.0795869811545
6,8,1,1,1,1,1,0,6,2427,6,250.0,5953.46042138957
